id,item,itemLabel.x,itemLabel.y,nuniq_id2item,nuniq_item2id
uk.org.publicwhip/person/19157,http://www.wikidata.org/entity/Q7380363,Rupert Speir,Rupert Speir,1,1
uk.org.publicwhip/person/17145,http://www.wikidata.org/entity/Q7380377,Rupert De La Bere,Rupert de la Bère,1,1
uk.org.publicwhip/person/17345,http://www.wikidata.org/entity/Q7381500,Russell Fairgrieve,Russell Fairgrieve,1,1
uk.org.publicwhip/person/17986,http://www.wikidata.org/entity/Q7381617,Russell Kerr,Russell Kerr,1,1
uk.org.publicwhip/person/22254,http://www.wikidata.org/entity/Q7387725,Stephen Davies,S. O. Davies,1,1
uk.org.publicwhip/person/10328,http://www.wikidata.org/entity/Q7405184,Sally Keeble,Sally Keeble,1,1
uk.org.publicwhip/person/10430,http://www.wikidata.org/entity/Q740654,Gillian Merron,Gillian Merron,1,1
uk.org.publicwhip/person/19054,http://www.wikidata.org/entity/Q7412587,Samuel Segal,Samuel Segal,1,1
uk.org.publicwhip/person/19092,http://www.wikidata.org/entity/Q7412628,Sam Silkin,Samuel Silkin,1,1
uk.org.publicwhip/person/19814,http://www.wikidata.org/entity/Q7412711,Samuel Storey,Samuel Storey,1,1
uk.org.publicwhip/person/19284,http://www.wikidata.org/entity/Q7416,Margaret Thatcher,Margaret Thatcher,1,1
uk.org.publicwhip/person/17923,http://www.wikidata.org/entity/Q7420531,Santo Jeger,Santo Jeger,1,1
uk.org.publicwhip/person/25168,http://www.wikidata.org/entity/Q7422176,Sarah Champion,Sarah Champion,1,1
uk.org.publicwhip/person/11766,http://www.wikidata.org/entity/Q7422588,Sarah McCarthy-Fry,Sarah McCarthy-Fry,1,1
uk.org.publicwhip/person/19731,http://www.wikidata.org/entity/Q7432084,Sydney Allen,Scholefield Allen,1,1
uk.org.publicwhip/person/10438,http://www.wikidata.org/entity/Q74329,Lewis Moonie,Lewis Moonie,1,1
uk.org.publicwhip/person/16417,http://www.wikidata.org/entity/Q7441092,Sean Hughes,Sean Hughes,1,1
uk.org.publicwhip/person/16999,http://www.wikidata.org/entity/Q7459145,Frederick Cocks,Seymour Cocks,1,1
uk.org.publicwhip/person/10361,http://www.wikidata.org/entity/Q748837,David Liddington,David Lidington,1,1
uk.org.publicwhip/person/11048,http://www.wikidata.org/entity/Q748955,Ian Liddell-Grainger,Ian Liddell-Grainger,1,1
uk.org.publicwhip/person/17347,http://www.wikidata.org/entity/Q7493042,Sheila Faith,Sheila Faith,1,1
uk.org.publicwhip/person/19737,http://www.wikidata.org/entity/Q7493176,Sheila Wright,Sheila Wright,1,1
uk.org.publicwhip/person/10358,http://www.wikidata.org/entity/Q749612,Julian Lewis,Julian Lewis,1,1
uk.org.publicwhip/person/10357,http://www.wikidata.org/entity/Q749659,Ivan Lewis,Ivan Lewis,1,1
uk.org.publicwhip/person/24879,http://www.wikidata.org/entity/Q749687,Brandon Lewis,Brandon Lewis,1,1
uk.org.publicwhip/person/10354,http://www.wikidata.org/entity/Q749759,Chris Leslie,Chris Leslie,1,1
uk.org.publicwhip/person/24891,http://www.wikidata.org/entity/Q749793,Charlotte Leslie,Charlotte Leslie,1,1
uk.org.publicwhip/person/19242,http://www.wikidata.org/entity/Q7498860,Shirley Summerskill,Shirley Summerskill,1,1
uk.org.publicwhip/person/10352,http://www.wikidata.org/entity/Q749980,Edward Leigh,Edward Leigh,1,1
uk.org.publicwhip/person/24760,http://www.wikidata.org/entity/Q750018,Jeremy Lefroy,Jeremy Lefroy,1,1
uk.org.publicwhip/person/11707,http://www.wikidata.org/entity/Q750033,John Leech,John Leech,1,1
uk.org.publicwhip/person/10390,http://www.wikidata.org/entity/Q7500345,Shona McIsaac,Shona McIsaac,1,1
uk.org.publicwhip/person/24765,http://www.wikidata.org/entity/Q750061,Phillip Lee,Phillip Lee,1,1
uk.org.publicwhip/person/24757,http://www.wikidata.org/entity/Q750078,Jessica Lee,Jessica Lee,1,1
uk.org.publicwhip/person/24829,http://www.wikidata.org/entity/Q750091,Andrea Leadsom,Andrea Leadsom,1,1
uk.org.publicwhip/person/11038,http://www.wikidata.org/entity/Q750104,Mark Lazarowic,Mark Lazarowicz,1,1
uk.org.publicwhip/person/24963,http://www.wikidata.org/entity/Q750129,Ian Lavery,Ian Lavery,1,1
uk.org.publicwhip/person/24821,http://www.wikidata.org/entity/Q750135,Pauline Latham,Pauline Latham,1,1
uk.org.publicwhip/person/11715,http://www.wikidata.org/entity/Q750161,Mark Lancaster,Mark Lancaster,1,1
uk.org.publicwhip/person/11032,http://www.wikidata.org/entity/Q750179,Norman Lamb,Norman Lamb,1,1
uk.org.publicwhip/person/10348,http://www.wikidata.org/entity/Q750188,Eleanor Laing,Eleanor Laing,1,1
uk.org.publicwhip/person/24770,http://www.wikidata.org/entity/Q750204,Kwasi Kwarteng,Kwasi Kwarteng,1,1
uk.org.publicwhip/person/11026,http://www.wikidata.org/entity/Q750219,Greg Knight,Greg Knight,1,1
uk.org.publicwhip/person/24900,http://www.wikidata.org/entity/Q750228,Simon Kirby,Simon Kirby,1,1
uk.org.publicwhip/person/24816,http://www.wikidata.org/entity/Q750260,Liz Kendall,Liz Kendall,1,1
uk.org.publicwhip/person/24838,http://www.wikidata.org/entity/Q750279,Chris Kelly,Chris Kelly,1,1
uk.org.publicwhip/person/11943,http://www.wikidata.org/entity/Q750293,Barbara Keeley,Barbara Keeley,1,1
uk.org.publicwhip/person/10327,http://www.wikidata.org/entity/Q750345,Gerald Kaufman,Gerald Kaufman,1,1
uk.org.publicwhip/person/10685,http://www.wikidata.org/entity/Q750364,Eric Joyce,Eric Joyce,1,1
uk.org.publicwhip/person/24720,http://www.wikidata.org/entity/Q750381,Susan Elan Jones,Susan Elan Jones,1,1
uk.org.publicwhip/person/24745,http://www.wikidata.org/entity/Q750398,Marcus Jones,Marcus Jones,1,1
uk.org.publicwhip/person/11003,http://www.wikidata.org/entity/Q750411,Kevan Jones,Kevan Jones,1,1
uk.org.publicwhip/person/10319,http://www.wikidata.org/entity/Q750421,Helen Jones,Helen Jones,1,1
uk.org.publicwhip/person/17267,http://www.wikidata.org/entity/Q7509034,Sidney Dye,Sidney Dye,1,1
uk.org.publicwhip/person/22563,http://www.wikidata.org/entity/Q7509218,Sydney Marshall,Sidney Marshall,1,1
uk.org.publicwhip/person/22560,http://www.wikidata.org/entity/Q7509336,Sidney Shephard,Sidney Shephard,1,1
uk.org.publicwhip/person/25984,http://www.wikidata.org/entity/Q75179504,Jill Mortimer,Jill Mortimer,1,1
uk.org.publicwhip/person/17034,http://www.wikidata.org/entity/Q7518513,Simon Coombs,Simon Coombs,1,1
uk.org.publicwhip/person/22160,http://www.wikidata.org/entity/Q7519253,Simon Mahon,Simon Mahon,1,1
uk.org.publicwhip/person/22162,http://www.wikidata.org/entity/Q7520070,Simon Digby,Simon Wingfield Digby,1,1
uk.org.publicwhip/person/18631,http://www.wikidata.org/entity/Q7526018,Anthony Nutting,Anthony Nutting,1,1
uk.org.publicwhip/person/18450,http://www.wikidata.org/entity/Q7526020,Anthony Meyer,Anthony Meyer,1,1
uk.org.publicwhip/person/19147,http://www.wikidata.org/entity/Q7526043,Archibald Southby,Archibald Southby,1,1
uk.org.publicwhip/person/21683,http://www.wikidata.org/entity/Q7526090,Austin Hudson,Austin Hudson,1,1
uk.org.publicwhip/person/18796,http://www.wikidata.org/entity/Q7526278,Charles Ponsonby,Charles Ponsonby,1,1
uk.org.publicwhip/person/18754,http://www.wikidata.org/entity/Q7526332,Christopher Peto,Christopher Peto,1,1
uk.org.publicwhip/person/21716,http://www.wikidata.org/entity/Q7526374,Cuthbert Headlam,Cuthbert Headlam,1,1
uk.org.publicwhip/person/17481,http://www.wikidata.org/entity/Q7526399,David Gammans,David Gammans,1,1
uk.org.publicwhip/person/21765,http://www.wikidata.org/entity/Q7526533,Edward Campbell,Edward Campbell,1,1
uk.org.publicwhip/person/21775,http://www.wikidata.org/entity/Q7526647,Eric Errington,Eric Errington,1,1
uk.org.publicwhip/person/21808,http://www.wikidata.org/entity/Q7526665,Fergus Graham,"Fergus Graham, 5th Baronet",1,1
uk.org.publicwhip/person/21841,http://www.wikidata.org/entity/Q7526990,Godfrey Nicholson,Godfrey Nicholson,1,1
uk.org.publicwhip/person/19330,http://www.wikidata.org/entity/Q7526994,Gordon Touche,Gordon Touche,1,1
uk.org.publicwhip/person/16773,http://www.wikidata.org/entity/Q7527013,Joseph Braithwaite,Gurney Braithwaite,1,1
uk.org.publicwhip/person/21786,http://www.wikidata.org/entity/Q7527025,Guy Lloyd,Guy Lloyd,1,1
uk.org.publicwhip/person/17988,http://www.wikidata.org/entity/Q7527030,Hamilton Kerr,Hamilton Kerr,1,1
uk.org.publicwhip/person/19528,http://www.wikidata.org/entity/Q7527226,Henry Willink,Henry Willink,1,1
uk.org.publicwhip/person/21878,http://www.wikidata.org/entity/Q7527259,Herbert Williams,Herbert Williams,1,1
uk.org.publicwhip/person/21917,http://www.wikidata.org/entity/Q7527411,James Duncan,James Duncan,1,1
uk.org.publicwhip/person/17744,http://www.wikidata.org/entity/Q7527433,James Henderson-Stewart,James Henderson-Stewart,1,1
uk.org.publicwhip/person/18179,http://www.wikidata.org/entity/Q7527535,Jocelyn Lucas,"Jocelyn Lucas, 4th Baronet",1,1
uk.org.publicwhip/person/19721,http://www.wikidata.org/entity/Q7527560,John Arbuthnot,John Arbuthnot,1,1
uk.org.publicwhip/person/21961,http://www.wikidata.org/entity/Q7527585,John Barlow,John Barlow,1,1
uk.org.publicwhip/person/22001,http://www.wikidata.org/entity/Q7527860,John Jarvis,John Jarvis,1,1
uk.org.publicwhip/person/21995,http://www.wikidata.org/entity/Q7527931,John Mellor,John Mellor,1,1
uk.org.publicwhip/person/18945,http://www.wikidata.org/entity/Q7528026,John Rodgers,John Rodgers,1,1
uk.org.publicwhip/person/21972,http://www.wikidata.org/entity/Q7528079,John Smyth,John Smyth,1,1
uk.org.publicwhip/person/22009,http://www.wikidata.org/entity/Q7528221,Kenneth Thompson,Kenneth Thompson,1,1
uk.org.publicwhip/person/18770,http://www.wikidata.org/entity/Q7528223,Kenneth Pickthorn,Kenneth Pickthorn,1,1
uk.org.publicwhip/person/18963,http://www.wikidata.org/entity/Q7528250,Leonard Ropner,Leonard Ropner,1,1
uk.org.publicwhip/person/16840,http://www.wikidata.org/entity/Q7528282,Malcolm Bullock,Malcolm Bullock,1,1
uk.org.publicwhip/person/22022,http://www.wikidata.org/entity/Q7528299,Martin Lindsay,Martin Lindsay,1,1
uk.org.publicwhip/person/16446,http://www.wikidata.org/entity/Q7528323,John Aitken,Max Aitken,1,1
uk.org.publicwhip/person/19725,http://www.wikidata.org/entity/Q7528453,Peter Agnew,Peter Agnew,1,1
uk.org.publicwhip/person/22074,http://www.wikidata.org/entity/Q7528468,Peter Roberts,Peter Roberts,1,1
uk.org.publicwhip/person/22105,http://www.wikidata.org/entity/Q7528583,Richard Glyn,"Richard Glyn, 9th Baronet",1,1
uk.org.publicwhip/person/22106,http://www.wikidata.org/entity/Q7528667,Richard Thompson,Richard Thompson,1,1
uk.org.publicwhip/person/17028,http://www.wikidata.org/entity/Q7528884,Robert Conant,Roger Conant,1,1
uk.org.publicwhip/person/22180,http://www.wikidata.org/entity/Q7529215,Thomas Moore,Thomas Moore,1,1
uk.org.publicwhip/person/25801,http://www.wikidata.org/entity/Q75292880,James Murray,James Murray,1,1
uk.org.publicwhip/person/19129,http://www.wikidata.org/entity/Q7529686,William Snadden,William McNair Snadden,1,1
uk.org.publicwhip/person/22236,http://www.wikidata.org/entity/Q7529792,William Taylor,William Taylor,1,1
uk.org.publicwhip/person/11225,http://www.wikidata.org/entity/Q7533492,Siôn Simon,Siôn Simon,1,1
uk.org.publicwhip/person/25813,http://www.wikidata.org/entity/Q75410647,Fleur Anderson,Fleur Anderson,1,1
uk.org.publicwhip/person/25799,http://www.wikidata.org/entity/Q75427885,Simon Baynes,Simon Baynes,1,1
uk.org.publicwhip/person/25900,http://www.wikidata.org/entity/Q75583507,Theo Clarke,Theo Clarke,1,1
uk.org.publicwhip/person/17139,http://www.wikidata.org/entity/Q7559928,Somerset De Chair,Somerset de Chair,1,1
uk.org.publicwhip/person/22163,http://www.wikidata.org/entity/Q7559969,Somerville Hastings,Somerville Hastings,1,1
uk.org.publicwhip/person/25823,http://www.wikidata.org/entity/Q75621688,Sarah Owen,Sarah Owen,1,1
uk.org.publicwhip/person/25896,http://www.wikidata.org/entity/Q75621766,Feryal Clark,Feryal Clark,1,1
uk.org.publicwhip/person/25836,http://www.wikidata.org/entity/Q75720091,Navendu Mishra,Navendu Mishra,1,1
uk.org.publicwhip/person/16577,http://www.wikidata.org/entity/Q7575991,Spencer Batiste,Spencer Batiste,1,1
uk.org.publicwhip/person/18073,http://www.wikidata.org/entity/Q7576114,Spencer Le Marchant,Spencer Le Marchant,1,1
uk.org.publicwhip/person/21839,http://www.wikidata.org/entity/Q7576189,Spencer Summers,Spencer Summers,1,1
uk.org.publicwhip/person/25796,http://www.wikidata.org/entity/Q75818967,Dave Doogan,Dave Doogan,1,1
uk.org.publicwhip/person/25873,http://www.wikidata.org/entity/Q75818970,Neale Hanvey,Neale Hanvey,1,1
uk.org.publicwhip/person/25867,http://www.wikidata.org/entity/Q75818973,Stephen Flynn,Stephen Flynn,1,1
uk.org.publicwhip/person/25919,http://www.wikidata.org/entity/Q75818976,Richard Thomson,Richard Thomson,1,1
uk.org.publicwhip/person/25861,http://www.wikidata.org/entity/Q75818978,Steven Bonnar,Steven Bonnar,1,1
uk.org.publicwhip/person/25870,http://www.wikidata.org/entity/Q75818980,Allan Dorans,Allan Dorans,1,1
uk.org.publicwhip/person/25863,http://www.wikidata.org/entity/Q75818988,Amy Callaghan,Amy Callaghan,1,1
uk.org.publicwhip/person/25820,http://www.wikidata.org/entity/Q75838676,Munira Wilson,Munira Wilson,1,1
uk.org.publicwhip/person/25901,http://www.wikidata.org/entity/Q75838761,Daisy Cooper,Daisy Cooper,1,1
uk.org.publicwhip/person/25872,http://www.wikidata.org/entity/Q75838898,Wendy Chamberlain,Wendy Chamberlain,1,1
uk.org.publicwhip/person/26056,http://www.wikidata.org/entity/Q75839196,Helen Morgan,Helen Morgan,1,1
uk.org.publicwhip/person/16529,http://www.wikidata.org/entity/Q7597536,Stanley Awbery,Stan Awbery,1,1
uk.org.publicwhip/person/22164,http://www.wikidata.org/entity/Q7597590,Stan Cohen,Stan Cohen,1,1
uk.org.publicwhip/person/18590,http://www.wikidata.org/entity/Q7597815,Arthur Newens,Stan Newens,1,1
uk.org.publicwhip/person/19291,http://www.wikidata.org/entity/Q7597917,Stanley Thorne,Stan Thorne,1,1
uk.org.publicwhip/person/17103,http://www.wikidata.org/entity/Q7599547,Stanley Crowther,Stanley Crowther,1,1
uk.org.publicwhip/person/22166,http://www.wikidata.org/entity/Q7599582,Stanley Evans,Stanley Evans,1,1
uk.org.publicwhip/person/22002,http://www.wikidata.org/entity/Q7599676,Stanley Holmes,"Stanley Holmes, 1st Baron Dovercourt",1,1
uk.org.publicwhip/person/22562,http://www.wikidata.org/entity/Q7599788,Stanley McMaster,Stanley McMaster,1,1
uk.org.publicwhip/person/22572,http://www.wikidata.org/entity/Q7599884,Stanley Prescott,Stanley Prescott,1,1
uk.org.publicwhip/person/21880,http://www.wikidata.org/entity/Q7599905,Stanley Reed,Stanley Reed,1,1
uk.org.publicwhip/person/19310,http://www.wikidata.org/entity/Q7599994,Stanley Tiffany,Stanley Tiffany,1,1
uk.org.publicwhip/person/10165,http://www.wikidata.org/entity/Q7609031,Stephen Day,Stephen Day,1,1
uk.org.publicwhip/person/25166,http://www.wikidata.org/entity/Q7609085,Stephen Doughty,Stephen Doughty,1,1
uk.org.publicwhip/person/13899,http://www.wikidata.org/entity/Q7609180,Stephen Farry,Stephen Farry,1,1
uk.org.publicwhip/person/22169,http://www.wikidata.org/entity/Q7609437,Stephen Hastings,Stephen Hastings,1,1
uk.org.publicwhip/person/10277,http://www.wikidata.org/entity/Q7609475,Stephen Hesford,Stephen Hesford,1,1
uk.org.publicwhip/person/10347,http://www.wikidata.org/entity/Q7609739,Stephen Ladyman,Stephen Ladyman,1,1
uk.org.publicwhip/person/18226,http://www.wikidata.org/entity/Q7609933,Stephen McAdden,Stephen McAdden,1,1
uk.org.publicwhip/person/22170,http://www.wikidata.org/entity/Q7610406,Stephen Ross,Stephen Ross,1,1
uk.org.publicwhip/person/19259,http://www.wikidata.org/entity/Q7610628,Stephen Swingler,Stephen Swingler,1,1
uk.org.publicwhip/person/25170,http://www.wikidata.org/entity/Q7613711,Steve Reed,Steve Reed,1,1
uk.org.publicwhip/person/10002,http://www.wikidata.org/entity/Q76139,Gerry Adams,Gerry Adams,1,1
uk.org.publicwhip/person/16406,http://www.wikidata.org/entity/Q7615093,Steven Norris,Steven Norris,1,1
uk.org.publicwhip/person/22206,http://www.wikidata.org/entity/Q7618517,Walter Edwards,Walter Edwards,1,1
uk.org.publicwhip/person/22245,http://www.wikidata.org/entity/Q7622269,Stratton Mills,Stratton Mills,1,1
uk.org.publicwhip/person/25904,http://www.wikidata.org/entity/Q76237363,Jerome Mayhew,Jerome Mayhew,1,1
uk.org.publicwhip/person/16412,http://www.wikidata.org/entity/Q7626661,Stuart Holland,Stuart Holland,1,1
uk.org.publicwhip/person/10863,http://www.wikidata.org/entity/Q7634060,Sue Doughty,Sue Doughty,1,1
uk.org.publicwhip/person/25830,http://www.wikidata.org/entity/Q76362908,Katherine Fletcher,Katherine Fletcher,1,1
uk.org.publicwhip/person/25869,http://www.wikidata.org/entity/Q76362924,Simon Fell,Simon Fell,1,1
uk.org.publicwhip/person/25871,http://www.wikidata.org/entity/Q76362949,Darren Henry,Darren Henry,1,1
uk.org.publicwhip/person/25880,http://www.wikidata.org/entity/Q76362953,Selaine Saxby,Selaine Saxby,1,1
uk.org.publicwhip/person/25879,http://www.wikidata.org/entity/Q76362964,Julie Marson,Julie Marson,1,1
uk.org.publicwhip/person/25891,http://www.wikidata.org/entity/Q76362972,Felicity Buchan,Felicity Buchan,1,1
uk.org.publicwhip/person/25853,http://www.wikidata.org/entity/Q76362976,Matt Vickers,Matt Vickers,1,1
uk.org.publicwhip/person/25923,http://www.wikidata.org/entity/Q76362999,Mark Eastwood,Mark Eastwood,1,1
uk.org.publicwhip/person/25829,http://www.wikidata.org/entity/Q76363017,Jamie Wallis,Jamie Wallis,1,1
uk.org.publicwhip/person/25887,http://www.wikidata.org/entity/Q76363034,Gary Sambrook,Gary Sambrook,1,1
uk.org.publicwhip/person/25908,http://www.wikidata.org/entity/Q76363044,Olivia Blake,Olivia Blake,1,1
uk.org.publicwhip/person/25874,http://www.wikidata.org/entity/Q76363097,Christian Wakeford,Christian Wakeford,1,1
uk.org.publicwhip/person/25800,http://www.wikidata.org/entity/Q76363105,Scott Benton,Scott Benton,1,1
uk.org.publicwhip/person/25845,http://www.wikidata.org/entity/Q76363111,Nadia Whittome,Nadia Whittome,1,1
uk.org.publicwhip/person/25898,http://www.wikidata.org/entity/Q76363124,Jonathan Gullis,Jonathan Gullis,1,1
uk.org.publicwhip/person/25844,http://www.wikidata.org/entity/Q76363201,Duncan Baker,Duncan Baker,1,1
uk.org.publicwhip/person/25922,http://www.wikidata.org/entity/Q76363206,Robbie Moore,Robbie Moore,1,1
uk.org.publicwhip/person/25791,http://www.wikidata.org/entity/Q76363211,Ian Levy,Ian Levy,1,1
uk.org.publicwhip/person/25810,http://www.wikidata.org/entity/Q76363249,Sarah Atherton,Sarah Atherton,1,1
uk.org.publicwhip/person/25906,http://www.wikidata.org/entity/Q76363294,Alicia Kearns,Alicia Kearns,1,1
uk.org.publicwhip/person/25841,http://www.wikidata.org/entity/Q76363319,Robert Largan,Robert Largan,1,1
uk.org.publicwhip/person/25804,http://www.wikidata.org/entity/Q76363388,Holly Mumby-Croft,Holly Mumby-Croft,1,1
uk.org.publicwhip/person/25835,http://www.wikidata.org/entity/Q76363401,Laura Farris,Laura Farris,1,1
uk.org.publicwhip/person/25838,http://www.wikidata.org/entity/Q76363409,Siobhan Baillie,Siobhan Baillie,1,1
uk.org.publicwhip/person/25843,http://www.wikidata.org/entity/Q76363411,Virginia Crosbie,Virginia Crosbie,1,1
uk.org.publicwhip/person/25865,http://www.wikidata.org/entity/Q76363431,Lia Nici,Lia Nici,1,1
uk.org.publicwhip/person/25818,http://www.wikidata.org/entity/Q76363439,Stuart Anderson,Stuart Anderson,1,1
uk.org.publicwhip/person/25897,http://www.wikidata.org/entity/Q76363500,Miriam Cates,Miriam Cates,1,1
uk.org.publicwhip/person/25842,http://www.wikidata.org/entity/Q76363542,Antony Higginbotham,Antony Higginbotham,1,1
uk.org.publicwhip/person/25876,http://www.wikidata.org/entity/Q76363563,Sara Britcliffe,Sara Britcliffe,1,1
uk.org.publicwhip/person/26055,http://www.wikidata.org/entity/Q76363567,Louie French,Louie French,1,1
uk.org.publicwhip/person/25833,http://www.wikidata.org/entity/Q76363590,Mary Foy,Mary Foy,1,1
uk.org.publicwhip/person/25892,http://www.wikidata.org/entity/Q76363601,David Simmonds,David Simmonds,1,1
uk.org.publicwhip/person/25907,http://www.wikidata.org/entity/Q76363641,Elliot Colburn,Elliot Colburn,1,1
uk.org.publicwhip/person/25917,http://www.wikidata.org/entity/Q76363678,Marco Longhi,Marco Longhi,1,1
uk.org.publicwhip/person/25834,http://www.wikidata.org/entity/Q76363721,Nicola Richards,Nicola Richards,1,1
uk.org.publicwhip/person/25827,http://www.wikidata.org/entity/Q76363854,Angela Richardson,Angela Richardson,1,1
uk.org.publicwhip/person/25814,http://www.wikidata.org/entity/Q76363893,Shaun Bailey,Shaun Bailey,1,1
uk.org.publicwhip/person/25798,http://www.wikidata.org/entity/Q76363909,Mick Whitley,Mick Whitley,1,1
uk.org.publicwhip/person/25826,http://www.wikidata.org/entity/Q76363918,Beth Winter,Beth Winter,1,1
uk.org.publicwhip/person/25852,http://www.wikidata.org/entity/Q76363923,Rob Roberts,Rob Roberts,1,1
uk.org.publicwhip/person/25912,http://www.wikidata.org/entity/Q76363937,Sam Tarry,Sam Tarry,1,1
uk.org.publicwhip/person/25819,http://www.wikidata.org/entity/Q76363951,Paula Barker,Paula Barker,1,1
uk.org.publicwhip/person/25914,http://www.wikidata.org/entity/Q76363973,Apsana Begum,Apsana Begum,1,1
uk.org.publicwhip/person/25918,http://www.wikidata.org/entity/Q76364033,Chris Loder,Chris Loder,1,1
uk.org.publicwhip/person/25846,http://www.wikidata.org/entity/Q76364044,Abena Oppong-Asare,Abena Oppong-Asare,1,1
uk.org.publicwhip/person/25856,http://www.wikidata.org/entity/Q76364048,Bell Ribeiro-Addy,Bell Ribeiro-Addy,1,1
uk.org.publicwhip/person/25915,http://www.wikidata.org/entity/Q76364051,Taiwo Owatemi,Taiwo Owatemi,1,1
uk.org.publicwhip/person/25885,http://www.wikidata.org/entity/Q76364081,Charlotte Nichols,Charlotte Nichols,1,1
uk.org.publicwhip/person/25802,http://www.wikidata.org/entity/Q76364111,Cherilyn Mackrory,Cherilyn Mackrory,1,1
uk.org.publicwhip/person/25822,http://www.wikidata.org/entity/Q76364147,Imran Ahmad Khan,Imran Ahmad Khan,1,1
uk.org.publicwhip/person/25839,http://www.wikidata.org/entity/Q76364163,Kate Kniveton,Kate Kniveton,1,1
uk.org.publicwhip/person/25875,http://www.wikidata.org/entity/Q76364169,Neil Hudson,Neil Hudson,1,1
uk.org.publicwhip/person/25890,http://www.wikidata.org/entity/Q76364263,Claire Coutinho,Claire Coutinho,1,1
uk.org.publicwhip/person/25902,http://www.wikidata.org/entity/Q76364330,Sally-Ann Hart,Sally-Ann Hart,1,1
uk.org.publicwhip/person/25877,http://www.wikidata.org/entity/Q76364344,Sarah Dines,Sarah Dines,1,1
uk.org.publicwhip/person/25910,http://www.wikidata.org/entity/Q76364469,Ben Everitt,Ben Everitt,1,1
uk.org.publicwhip/person/25920,http://www.wikidata.org/entity/Q76364829,Gagan Mohindra,Gagan Mohindra,1,1
uk.org.publicwhip/person/25795,http://www.wikidata.org/entity/Q76364834,Paul Bristow,Paul Bristow,1,1
uk.org.publicwhip/person/25883,http://www.wikidata.org/entity/Q76364848,Kieran Mullan,Kieran Mullan,1,1
uk.org.publicwhip/person/25815,http://www.wikidata.org/entity/Q76364853,Dehenna Davison,Dehenna Davison,1,1
uk.org.publicwhip/person/25824,http://www.wikidata.org/entity/Q76364874,Alex Davies-Jones,Alex Davies-Jones,1,1
uk.org.publicwhip/person/25816,http://www.wikidata.org/entity/Q76365836,Ian Byrne,Ian Byrne,1,1
uk.org.publicwhip/person/25809,http://www.wikidata.org/entity/Q76448943,Rachel Hopkins,Rachel Hopkins,1,1
uk.org.publicwhip/person/25886,http://www.wikidata.org/entity/Q76448969,Mark Logan,Mark Logan,1,1
uk.org.publicwhip/person/25884,http://www.wikidata.org/entity/Q76448984,Andy Carter,Andy Carter,1,1
uk.org.publicwhip/person/25803,http://www.wikidata.org/entity/Q76449002,Kim Johnson,Kim Johnson,1,1
uk.org.publicwhip/person/25847,http://www.wikidata.org/entity/Q76449003,Saqib Bhatti,Saqib Bhatti,1,1
uk.org.publicwhip/person/25860,http://www.wikidata.org/entity/Q76449014,James Sunderland,James Sunderland,1,1
uk.org.publicwhip/person/25851,http://www.wikidata.org/entity/Q76449016,Laura Trott,Laura Trott,1,1
uk.org.publicwhip/person/25911,http://www.wikidata.org/entity/Q76449017,Simon Jupp,Simon Jupp,1,1
uk.org.publicwhip/person/25864,http://www.wikidata.org/entity/Q76449027,Alexander Stafford,Alexander Stafford,1,1
uk.org.publicwhip/person/25832,http://www.wikidata.org/entity/Q76450637,Robin Millar,Robin Millar,1,1
uk.org.publicwhip/person/25921,http://www.wikidata.org/entity/Q76450642,Jane Hunt,Jane Hunt,1,1
uk.org.publicwhip/person/25805,http://www.wikidata.org/entity/Q76450645,Luke Evans,Luke Evans,1,1
uk.org.publicwhip/person/25905,http://www.wikidata.org/entity/Q76450646,James Daly,James Daly,1,1
uk.org.publicwhip/person/25808,http://www.wikidata.org/entity/Q76450648,Paul Holmes,Paul Holmes,1,1
uk.org.publicwhip/person/25792,http://www.wikidata.org/entity/Q76450655,Mark Jenkinson,Mark Jenkinson,1,1
uk.org.publicwhip/person/25828,http://www.wikidata.org/entity/Q76450658,Dean Russell,Dean Russell,1,1
uk.org.publicwhip/person/25806,http://www.wikidata.org/entity/Q76450659,Jacob Young,Jacob Young,1,1
uk.org.publicwhip/person/25882,http://www.wikidata.org/entity/Q76450664,Jo Gideon,Jo Gideon,1,1
uk.org.publicwhip/person/25888,http://www.wikidata.org/entity/Q76450672,Tahir Ali,Tahir Ali,1,1
uk.org.publicwhip/person/25868,http://www.wikidata.org/entity/Q76450714,Anthony Mangnall,Anthony Mangnall,1,1
uk.org.publicwhip/person/25854,http://www.wikidata.org/entity/Q76450717,Ruth Edwards,Ruth Edwards,1,1
uk.org.publicwhip/person/25794,http://www.wikidata.org/entity/Q76450728,Kate Osborne,Kate Osborne,1,1
uk.org.publicwhip/person/25866,http://www.wikidata.org/entity/Q76450761,James Wild,James Wild,1,1
uk.org.publicwhip/person/26123,http://www.wikidata.org/entity/Q76450762,Ashley Dalton,Ashley Dalton,1,1
uk.org.publicwhip/person/26120,http://www.wikidata.org/entity/Q76450765,Andrew Western,Andrew Western,1,1
uk.org.publicwhip/person/25793,http://www.wikidata.org/entity/Q76450767,Peter Gibson,Peter Gibson,1,1
uk.org.publicwhip/person/25889,http://www.wikidata.org/entity/Q76450770,Ben Spencer,Ben Spencer,1,1
uk.org.publicwhip/person/10497,http://www.wikidata.org/entity/Q7659720,Syd Rapson,Syd Rapson,1,1
