person_id,family_name,given_name,item
uk.org.publicwhip/person/18489,Monslow,Walter,http://www.wikidata.org/entity/Q7965658
uk.org.publicwhip/person/18172,Loveys,Walter,http://www.wikidata.org/entity/Q7965490
uk.org.publicwhip/person/22205,Johnson,Walter,http://www.wikidata.org/entity/Q7965289
uk.org.publicwhip/person/22202,Harrison,Walter,http://www.wikidata.org/entity/Q7965084
uk.org.publicwhip/person/22199,Fletcher,Walter,http://www.wikidata.org/entity/Q7964845
uk.org.publicwhip/person/17365,Farthing,Walter,http://www.wikidata.org/entity/Q7964820
uk.org.publicwhip/person/22203,Elliot,Walter,http://www.wikidata.org/entity/Q7964761
uk.org.publicwhip/person/22200,Elliot,Walter,http://www.wikidata.org/entity/Q7964760
uk.org.publicwhip/person/16968,Clegg,Walter,http://www.wikidata.org/entity/Q7964569
uk.org.publicwhip/person/22228,Bromley-Davenport,Walter,http://www.wikidata.org/entity/Q7964384
uk.org.publicwhip/person/16531,Ayles,Walter,http://www.wikidata.org/entity/Q7964200
uk.org.publicwhip/person/19128,Smithers,Waldron,http://www.wikidata.org/entity/Q7961641
uk.org.publicwhip/person/19124,Smiles,Walter,http://www.wikidata.org/entity/Q7945435
uk.org.publicwhip/person/16616,Bendall,Vivian,http://www.wikidata.org/entity/Q7937675
uk.org.publicwhip/person/25311,Borwick,Victoria,http://www.wikidata.org/entity/Q7926595
uk.org.publicwhip/person/19589,Yates,Victor,http://www.wikidata.org/entity/Q7926466
uk.org.publicwhip/person/21874,Raikes,Henry,http://www.wikidata.org/entity/Q7926263
uk.org.publicwhip/person/16571,Bartlett,Vernon,http://www.wikidata.org/entity/Q7922065
uk.org.publicwhip/person/18391,McEntee,Valentine,http://www.wikidata.org/entity/Q7910981
uk.org.publicwhip/person/22197,Corbett,Uvedale,http://www.wikidata.org/entity/Q7903680
uk.org.publicwhip/person/25344,Siddiq,Tulip,http://www.wikidata.org/entity/Q7852071
uk.org.publicwhip/person/16583,Beamish,Tufton,http://www.wikidata.org/entity/Q7851527
uk.org.publicwhip/person/19460,Watkins,Tudor,http://www.wikidata.org/entity/Q7851330
uk.org.publicwhip/person/19107,Skeet,Trevor,http://www.wikidata.org/entity/Q7839427
uk.org.publicwhip/person/18705,Park,Trevor,http://www.wikidata.org/entity/Q7839362
uk.org.publicwhip/person/25592,Brabin,Tracy,http://www.wikidata.org/entity/Q7831699
uk.org.publicwhip/person/10403,McWalter,Tony,http://www.wikidata.org/entity/Q7822951
uk.org.publicwhip/person/18081,Leavey,John,http://www.wikidata.org/entity/Q7822773
uk.org.publicwhip/person/22119,Durant,Anthony,http://www.wikidata.org/entity/Q7822270
uk.org.publicwhip/person/22177,Lewis,Thomas,http://www.wikidata.org/entity/Q7819627
uk.org.publicwhip/person/10238,Graham,Tommy,http://www.wikidata.org/entity/Q7819456
uk.org.publicwhip/person/22174,Williamson,Tom,http://www.wikidata.org/entity/Q7818070
uk.org.publicwhip/person/19192,Steele,Thomas,http://www.wikidata.org/entity/Q7817681
uk.org.publicwhip/person/19000,Sackville,Tom,http://www.wikidata.org/entity/Q7817450
uk.org.publicwhip/person/22176,Oswald,Thomas,http://www.wikidata.org/entity/Q7817132
uk.org.publicwhip/person/22194,O'Brien,Tom,http://www.wikidata.org/entity/Q7817078
uk.org.publicwhip/person/18616,Normanton,Tom,http://www.wikidata.org/entity/Q7817058
uk.org.publicwhip/person/18135,Litterick,Tom,http://www.wikidata.org/entity/Q7816599
uk.org.publicwhip/person/10356,Levitt,Tom,http://www.wikidata.org/entity/Q7816576
uk.org.publicwhip/person/17900,Iremonger,Tom,http://www.wikidata.org/entity/Q7816297
uk.org.publicwhip/person/17826,Horabin,Thomas,http://www.wikidata.org/entity/Q7816231
uk.org.publicwhip/person/17824,Hooson,Tom,http://www.wikidata.org/entity/Q7816227
uk.org.publicwhip/person/22179,Fraser,Thomas,http://www.wikidata.org/entity/Q7815859
uk.org.publicwhip/person/13781,Elliott,Tom,http://www.wikidata.org/entity/Q7815715
uk.org.publicwhip/person/22566,Bradley,Tom,http://www.wikidata.org/entity/Q7815034
uk.org.publicwhip/person/16769,Braddock,Thomas,http://www.wikidata.org/entity/Q7815031
uk.org.publicwhip/person/19732,Arnold,Tom,http://www.wikidata.org/entity/Q7814801
uk.org.publicwhip/person/22183,Jessel,Toby,http://www.wikidata.org/entity/Q7811818
uk.org.publicwhip/person/22636,Wood,Timothy,http://www.wikidata.org/entity/Q7807616
uk.org.publicwhip/person/22192,Kitson,Timothy,http://www.wikidata.org/entity/Q7807329
uk.org.publicwhip/person/17298,Eggar,Timothy,http://www.wikidata.org/entity/Q7807180
uk.org.publicwhip/person/22191,Smith,Tim,http://www.wikidata.org/entity/Q7804304
uk.org.publicwhip/person/19004,Sainsbury,Tim,http://www.wikidata.org/entity/Q7804223
uk.org.publicwhip/person/21990,Rathbone,Tim,http://www.wikidata.org/entity/Q7804145
uk.org.publicwhip/person/22196,Fortescue,Tim,http://www.wikidata.org/entity/Q7803517
uk.org.publicwhip/person/17176,Devlin,Timothy,http://www.wikidata.org/entity/Q7803427
uk.org.publicwhip/person/22246,Williams,Thomas,http://www.wikidata.org/entity/Q7795182
uk.org.publicwhip/person/19177,Stamford,Thomas,http://www.wikidata.org/entity/Q7795170
uk.org.publicwhip/person/19389,Urwin,Thomas,http://www.wikidata.org/entity/Q7794634
uk.org.publicwhip/person/19328,Torney,Thomas,http://www.wikidata.org/entity/Q7794514
uk.org.publicwhip/person/19232,Stuttaford,Thomas,http://www.wikidata.org/entity/Q7794261
uk.org.publicwhip/person/19109,Skeffington-Lodge,Thomas,http://www.wikidata.org/entity/Q7793994
uk.org.publicwhip/person/19035,Scollan,Thomas,http://www.wikidata.org/entity/Q7793820
uk.org.publicwhip/person/22178,Reid,Thomas,http://www.wikidata.org/entity/Q7793461
uk.org.publicwhip/person/18414,McMillan,Thomas,http://www.wikidata.org/entity/Q7792344
uk.org.publicwhip/person/18279,Macpherson,Thomas,http://www.wikidata.org/entity/Q7792109
uk.org.publicwhip/person/22189,Cole,Thomas,http://www.wikidata.org/entity/Q7791908
uk.org.publicwhip/person/22190,Jones,Thomas,http://www.wikidata.org/entity/Q7791367
uk.org.publicwhip/person/22186,Brown,Thomas,http://www.wikidata.org/entity/Q7791203
uk.org.publicwhip/person/22184,Hubbard,Thomas,http://www.wikidata.org/entity/Q7790864
uk.org.publicwhip/person/19252,Swain,Thomas,http://www.wikidata.org/entity/Q7790622
uk.org.publicwhip/person/22564,Galbraith,Thomas,http://www.wikidata.org/entity/Q7789900
uk.org.publicwhip/person/22188,Dugdale,Thomas,http://www.wikidata.org/entity/Q7789089
uk.org.publicwhip/person/22182,Cook,Thomas,http://www.wikidata.org/entity/Q7788581
uk.org.publicwhip/person/16746,Boyd,Christopher,http://www.wikidata.org/entity/Q7788411
uk.org.publicwhip/person/22345,Burden,Thomas,http://www.wikidata.org/entity/Q7788040
uk.org.publicwhip/person/22347,Benyon,Thomas,http://www.wikidata.org/entity/Q7787591
uk.org.publicwhip/person/10296,Ainger,Nick,http://www.wikidata.org/entity/Q775059
uk.org.publicwhip/person/10261,Harris,Evan,http://www.wikidata.org/entity/Q773876
uk.org.publicwhip/person/10343,Kingham,Tess,http://www.wikidata.org/entity/Q7705570
uk.org.publicwhip/person/16400,Patchett,Terry,http://www.wikidata.org/entity/Q7704900
uk.org.publicwhip/person/17180,Dicks,Terry,http://www.wikidata.org/entity/Q7704295
uk.org.publicwhip/person/10236,Gorman,Teresa,http://www.wikidata.org/entity/Q7702150
uk.org.publicwhip/person/22173,Walker,Terence,http://www.wikidata.org/entity/Q7702024
uk.org.publicwhip/person/10359,Lewis,Terry,http://www.wikidata.org/entity/Q7701942
uk.org.publicwhip/person/22171,Clarke,Terence,http://www.wikidata.org/entity/Q7701863
uk.org.publicwhip/person/18077,Leadbitter,Edward,http://www.wikidata.org/entity/Q7693429
uk.org.publicwhip/person/21787,Brinton,Tatton,http://www.wikidata.org/entity/Q7688437
uk.org.publicwhip/person/22565,Galbraith,Thomas,http://www.wikidata.org/entity/Q7680454
uk.org.publicwhip/person/10496,Rammell,Bill,http://www.wikidata.org/entity/Q767696
uk.org.publicwhip/person/25916,Bell,Aaron,http://www.wikidata.org/entity/Q76736935
uk.org.publicwhip/person/25807,Stevenson,Jane,http://www.wikidata.org/entity/Q76736659
uk.org.publicwhip/person/25927,Griffith,Andrew,http://www.wikidata.org/entity/Q76736652
uk.org.publicwhip/person/25924,Johnston,David,http://www.wikidata.org/entity/Q76736650
uk.org.publicwhip/person/25859,Fletcher,Nicholas,http://www.wikidata.org/entity/Q76736648
uk.org.publicwhip/person/25895,Butler,Rob,http://www.wikidata.org/entity/Q76736645
uk.org.publicwhip/person/25894,Anderson,Lee,http://www.wikidata.org/entity/Q76736589
uk.org.publicwhip/person/25858,Davies,Gareth,http://www.wikidata.org/entity/Q76736582
uk.org.publicwhip/person/25811,Hunt,Tom,http://www.wikidata.org/entity/Q76736580
uk.org.publicwhip/person/25925,Smith,Greg,http://www.wikidata.org/entity/Q76736577
uk.org.publicwhip/person/25855,Howell,Paul,http://www.wikidata.org/entity/Q76729375
uk.org.publicwhip/person/25812,Grundy,James,http://www.wikidata.org/entity/Q76729366
uk.org.publicwhip/person/25903,Fletcher,Mark,http://www.wikidata.org/entity/Q76729347
uk.org.publicwhip/person/25825,Clarkson,Chris,http://www.wikidata.org/entity/Q76729340
uk.org.publicwhip/person/25893,Holden,Richard,http://www.wikidata.org/entity/Q76729336
uk.org.publicwhip/person/10266,Heal,Sylvia,http://www.wikidata.org/entity/Q7660931
uk.org.publicwhip/person/19730,Smith,Sydney,http://www.wikidata.org/entity/Q7660148
uk.org.publicwhip/person/18065,Lavers,Sydney,http://www.wikidata.org/entity/Q7660007
uk.org.publicwhip/person/17905,Irving,Sydney,http://www.wikidata.org/entity/Q7659989
uk.org.publicwhip/person/19309,Tierney,Sydney,http://www.wikidata.org/entity/Q7659732
uk.org.publicwhip/person/10497,Rapson,Syd,http://www.wikidata.org/entity/Q7659720
uk.org.publicwhip/person/25889,Spencer,Ben,http://www.wikidata.org/entity/Q76450770
uk.org.publicwhip/person/25793,Gibson,Peter,http://www.wikidata.org/entity/Q76450767
uk.org.publicwhip/person/25866,Wild,James,http://www.wikidata.org/entity/Q76450761
uk.org.publicwhip/person/25794,Osborne,Kate,http://www.wikidata.org/entity/Q76450728
uk.org.publicwhip/person/25854,Edwards,Ruth,http://www.wikidata.org/entity/Q76450717
uk.org.publicwhip/person/25868,Mangnall,Anthony,http://www.wikidata.org/entity/Q76450714
uk.org.publicwhip/person/25888,Ali,Tahir,http://www.wikidata.org/entity/Q76450672
uk.org.publicwhip/person/25882,Gideon,Jo,http://www.wikidata.org/entity/Q76450664
uk.org.publicwhip/person/25806,Young,Jacob,http://www.wikidata.org/entity/Q76450659
uk.org.publicwhip/person/25828,Russell,Dean,http://www.wikidata.org/entity/Q76450658
uk.org.publicwhip/person/25792,Jenkinson,Mark,http://www.wikidata.org/entity/Q76450655
uk.org.publicwhip/person/25808,Holmes,Paul,http://www.wikidata.org/entity/Q76450648
uk.org.publicwhip/person/25905,Daly,James,http://www.wikidata.org/entity/Q76450646
uk.org.publicwhip/person/25805,Evans,Luke,http://www.wikidata.org/entity/Q76450645
uk.org.publicwhip/person/25921,Hunt,Jane,http://www.wikidata.org/entity/Q76450642
uk.org.publicwhip/person/25832,Millar,Robin,http://www.wikidata.org/entity/Q76450637
uk.org.publicwhip/person/25864,Stafford,Alexander,http://www.wikidata.org/entity/Q76449027
uk.org.publicwhip/person/25911,Jupp,Simon,http://www.wikidata.org/entity/Q76449017
uk.org.publicwhip/person/25851,Trott,Laura,http://www.wikidata.org/entity/Q76449016
uk.org.publicwhip/person/25860,Sunderland,James,http://www.wikidata.org/entity/Q76449014
uk.org.publicwhip/person/25847,Bhatti,Saqib,http://www.wikidata.org/entity/Q76449003
uk.org.publicwhip/person/25803,Johnson,Kim,http://www.wikidata.org/entity/Q76449002
uk.org.publicwhip/person/25884,Carter,Andy,http://www.wikidata.org/entity/Q76448984
uk.org.publicwhip/person/25886,Logan,Mark,http://www.wikidata.org/entity/Q76448969
uk.org.publicwhip/person/25809,Hopkins,Rachel,http://www.wikidata.org/entity/Q76448943
uk.org.publicwhip/person/25816,Byrne,Ian,http://www.wikidata.org/entity/Q76365836
uk.org.publicwhip/person/25824,Davies-Jones,Alex,http://www.wikidata.org/entity/Q76364874
uk.org.publicwhip/person/25815,Davison,Dehenna,http://www.wikidata.org/entity/Q76364853
uk.org.publicwhip/person/25883,Mullan,Kieran,http://www.wikidata.org/entity/Q76364848
uk.org.publicwhip/person/25795,Bristow,Paul,http://www.wikidata.org/entity/Q76364834
uk.org.publicwhip/person/25920,Mohindra,Gagan,http://www.wikidata.org/entity/Q76364829
uk.org.publicwhip/person/25910,Everitt,Ben,http://www.wikidata.org/entity/Q76364469
uk.org.publicwhip/person/25877,Dines,Sarah,http://www.wikidata.org/entity/Q76364344
uk.org.publicwhip/person/25902,Hart,Sally-Ann,http://www.wikidata.org/entity/Q76364330
uk.org.publicwhip/person/25890,Coutinho,Claire,http://www.wikidata.org/entity/Q76364263
uk.org.publicwhip/person/25875,Hudson,Neil,http://www.wikidata.org/entity/Q76364169
uk.org.publicwhip/person/25839,Ainger,Nick,http://www.wikidata.org/entity/Q76364163
uk.org.publicwhip/person/25822,Khan,Imran Ahmad,http://www.wikidata.org/entity/Q76364147
uk.org.publicwhip/person/25802,Mackrory,Cherilyn,http://www.wikidata.org/entity/Q76364111
uk.org.publicwhip/person/25885,Nichols,Charlotte,http://www.wikidata.org/entity/Q76364081
uk.org.publicwhip/person/25915,Owatemi,Taiwo,http://www.wikidata.org/entity/Q76364051
uk.org.publicwhip/person/25856,Ribeiro-Addy,Bell,http://www.wikidata.org/entity/Q76364048
uk.org.publicwhip/person/25846,Oppong-Asare,Abena,http://www.wikidata.org/entity/Q76364044
uk.org.publicwhip/person/25918,Loder,Chris,http://www.wikidata.org/entity/Q76364033
uk.org.publicwhip/person/25914,Begum,Apsana,http://www.wikidata.org/entity/Q76363973
uk.org.publicwhip/person/25819,Barker,Paula,http://www.wikidata.org/entity/Q76363951
uk.org.publicwhip/person/25912,Tarry,Sam,http://www.wikidata.org/entity/Q76363937
uk.org.publicwhip/person/25852,Roberts,Rob,http://www.wikidata.org/entity/Q76363923
uk.org.publicwhip/person/25826,Winter,Beth,http://www.wikidata.org/entity/Q76363918
uk.org.publicwhip/person/25798,Whitley,Mick,http://www.wikidata.org/entity/Q76363909
uk.org.publicwhip/person/25814,Bailey,Shaun,http://www.wikidata.org/entity/Q76363893
uk.org.publicwhip/person/25827,Richardson,Angela,http://www.wikidata.org/entity/Q76363854
uk.org.publicwhip/person/25834,Richards,Nicola,http://www.wikidata.org/entity/Q76363721
uk.org.publicwhip/person/25917,Longhi,Marco,http://www.wikidata.org/entity/Q76363678
uk.org.publicwhip/person/25907,Colburn,Elliot,http://www.wikidata.org/entity/Q76363641
uk.org.publicwhip/person/25892,Simmonds,David,http://www.wikidata.org/entity/Q76363601
uk.org.publicwhip/person/25833,Foy,Mary,http://www.wikidata.org/entity/Q76363590
uk.org.publicwhip/person/26055,French,Louie,http://www.wikidata.org/entity/Q76363567
uk.org.publicwhip/person/25876,Britcliffe,Sara,http://www.wikidata.org/entity/Q76363563
uk.org.publicwhip/person/25842,Higginbotham,Antony,http://www.wikidata.org/entity/Q76363542
uk.org.publicwhip/person/25897,Cates,Miriam,http://www.wikidata.org/entity/Q76363500
uk.org.publicwhip/person/25818,Anderson,Stuart,http://www.wikidata.org/entity/Q76363439
uk.org.publicwhip/person/25865,Nici,Lia,http://www.wikidata.org/entity/Q76363431
uk.org.publicwhip/person/25843,Crosbie,Virginia,http://www.wikidata.org/entity/Q76363411
uk.org.publicwhip/person/25838,Baillie,Siobhan,http://www.wikidata.org/entity/Q76363409
uk.org.publicwhip/person/25835,Farris,Laura,http://www.wikidata.org/entity/Q76363401
uk.org.publicwhip/person/25804,Mumby-Croft,Holly,http://www.wikidata.org/entity/Q76363388
uk.org.publicwhip/person/25841,Largan,Robert,http://www.wikidata.org/entity/Q76363319
uk.org.publicwhip/person/25906,Kearns,Alicia,http://www.wikidata.org/entity/Q76363294
uk.org.publicwhip/person/25810,Atherton,Sarah,http://www.wikidata.org/entity/Q76363249
uk.org.publicwhip/person/25791,Levy,Ian,http://www.wikidata.org/entity/Q76363211
uk.org.publicwhip/person/25922,Moore,Robbie,http://www.wikidata.org/entity/Q76363206
uk.org.publicwhip/person/25844,Baker,Duncan,http://www.wikidata.org/entity/Q76363201
uk.org.publicwhip/person/25898,Gullis,Jonathan,http://www.wikidata.org/entity/Q76363124
uk.org.publicwhip/person/25845,Whittome,Nadia,http://www.wikidata.org/entity/Q76363111
uk.org.publicwhip/person/25800,Benton,Scott,http://www.wikidata.org/entity/Q76363105
uk.org.publicwhip/person/25874,Wakeford,Christian,http://www.wikidata.org/entity/Q76363097
uk.org.publicwhip/person/25908,Blake,Olivia,http://www.wikidata.org/entity/Q76363044
uk.org.publicwhip/person/25887,Sambrook,Gary,http://www.wikidata.org/entity/Q76363034
uk.org.publicwhip/person/25829,Wallis,Jamie,http://www.wikidata.org/entity/Q76363017
uk.org.publicwhip/person/25923,Eastwood,Mark,http://www.wikidata.org/entity/Q76362999
uk.org.publicwhip/person/25853,Vickers,Matt,http://www.wikidata.org/entity/Q76362976
uk.org.publicwhip/person/25891,Buchan,Felicity,http://www.wikidata.org/entity/Q76362972
uk.org.publicwhip/person/25879,Marson,Julie,http://www.wikidata.org/entity/Q76362964
uk.org.publicwhip/person/25880,Saxby,Selaine,http://www.wikidata.org/entity/Q76362953
uk.org.publicwhip/person/25871,Henry,Darren,http://www.wikidata.org/entity/Q76362949
uk.org.publicwhip/person/25869,Fell,Simon,http://www.wikidata.org/entity/Q76362924
uk.org.publicwhip/person/25830,Fletcher,Katherine,http://www.wikidata.org/entity/Q76362908
uk.org.publicwhip/person/10863,Doughty,Sue,http://www.wikidata.org/entity/Q7634060
uk.org.publicwhip/person/16412,Holland,Stuart,http://www.wikidata.org/entity/Q7626661
uk.org.publicwhip/person/25904,Mayhew,Jerome,http://www.wikidata.org/entity/Q76237363
uk.org.publicwhip/person/22245,Mills,Stratton,http://www.wikidata.org/entity/Q7622269
uk.org.publicwhip/person/22206,Edwards,Walter,http://www.wikidata.org/entity/Q7618517
uk.org.publicwhip/person/16406,Norris,Steven,http://www.wikidata.org/entity/Q7615093
uk.org.publicwhip/person/25170,Reed,Steve,http://www.wikidata.org/entity/Q7613711
uk.org.publicwhip/person/19259,Swingler,Stephen,http://www.wikidata.org/entity/Q7610628
uk.org.publicwhip/person/22170,Ross,Stephen,http://www.wikidata.org/entity/Q7610406
uk.org.publicwhip/person/18226,McAdden,Stephen,http://www.wikidata.org/entity/Q7609933
uk.org.publicwhip/person/10347,Ladyman,Stephen,http://www.wikidata.org/entity/Q7609739
uk.org.publicwhip/person/10277,Hesford,Stephen,http://www.wikidata.org/entity/Q7609475
uk.org.publicwhip/person/22169,Hastings,Stephen,http://www.wikidata.org/entity/Q7609437
uk.org.publicwhip/person/13899,Farry,Stephen,http://www.wikidata.org/entity/Q7609180
uk.org.publicwhip/person/25166,Doughty,Stephen,http://www.wikidata.org/entity/Q7609085
uk.org.publicwhip/person/10165,Day,Stephen,http://www.wikidata.org/entity/Q7609031
uk.org.publicwhip/person/19310,Tiffany,Stanley,http://www.wikidata.org/entity/Q7599994
uk.org.publicwhip/person/21880,Reed,Stanley,http://www.wikidata.org/entity/Q7599905
uk.org.publicwhip/person/22572,Prescott,Stanley,http://www.wikidata.org/entity/Q7599884
uk.org.publicwhip/person/22562,McMaster,Stanley,http://www.wikidata.org/entity/Q7599788
uk.org.publicwhip/person/22002,Holmes,Stanley,http://www.wikidata.org/entity/Q7599676
uk.org.publicwhip/person/22166,Evans,Stanley,http://www.wikidata.org/entity/Q7599582
uk.org.publicwhip/person/17103,Crowther,Stanley,http://www.wikidata.org/entity/Q7599547
